"Symbol","Uniprot","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"CALY","Q9NYX4","0.210832259720285","547.098338655474","576.418786322248",0.470026612683112,1
"XKR6","Q5GH73","0.106037857767622","442.673427838621","453.155072762985",0.340361910775248,1
"TM7SF2","O76062","9.41007381305667e-05","3568.98342341138","3381.81266516893",0.00907781688583023,0.735303167752248
"MFSD10","Q14728","0.768970126304066","793.58754268537","797.109092180282",0.899645540790533,1
"DPY30","Q9C005","0.353905989731203","1202.67801759095","1223.84336056323",0.610380504453891,1
"EVI2A","P22794","0.925230178426975","853.262478403456","850.814649260889",0.967730771177802,1
"GSG1L","Q6UXU4","0.546897189903419","709.609997603988","700.829575587696",0.768330572079345,1
"RHBDL3","P58872","0.414332600423344","709.703818071878","724.034064547015",0.662084854746014,1
"MZT1","Q08AG7","0.785495070609061","714.213032589832","717.907451875289",0.908370353964659,1
"METTL16","Q86W50","0.0514016471094024","332.918084882754","346.620696716326",0.242105166071652,1
"PLPPR2","Q96GM1","0.557362140795755","353.734912338511","362.197469538718",0.776194576399577,1
"UBXN10","Q96LJ8","0.0171309571825165","267.687497411416","285.199516637153",0.140539571664657,1
"LURAP1","Q96LR2","0.120226998021528","683.914191082683","664.891231131758",0.360528578385267,1
"COX19","Q49B96","0.67775503232101","3295.1841098161","3269.12703900024",0.851580289846659,1
"TTLL1","O95922","0.796736516066939","619.836472371007","617.338853784364",0.91371861873106,1
"MPHOSPH8","Q99549","0.0503479151973125","338.407637890988","355.814346025664",0.239597204233739,1
"RSRC1","Q96IZ7","0.0186571399189135","504.691421067638","680.496835092494",0.147110889330363,1
"SETMAR","Q53H47","0.0145817289658562","474.910319411867","526.949774498745",0.131989135352864,1
"IFT22","Q9H7X7","0.370470354878684","318.817940368387","329.861186246593",0.626727723105009,1
"IDNK","Q5T6J7","0.292489908514437","896.13883511051","917.168624913614",0.555816183154623,1
"SLC20A1","Q8WUM9","0.383105751680973","509.572062178567","500.384221726753",0.636662769807555,1
"HRH1","P35367","0.438342332507961","777.315045963658","758.110111540715",0.683128637059674,1
"RXRA","P19793","0.374976648000217","602.481125499456","588.787777716816",0.630847161820879,1
"NTHL1","P78549","0.555028186809613","286.028019209653","296.043089104933",0.774047876446603,1
"PHLDA3","Q9Y5J5","0.264707152202525","2134.93417347631","2068.70415376914",0.525647188643083,1
"SLC25A29","Q8N8R3","0.00483109846073767","1138.73845684136","1183.83837068663",0.0788104454534534,1
"WLS","Q5T9L3","0.222907573177535","1035.10584811862","1056.41658378691",0.484593684261764,1
"FHL3","Q13643","0.167658859238064","1201.41586368972","1177.10653191539",0.420476319885715,1
"C6orf47","O95873","0.0134645292573122","822.513565654858","859.776208810783",0.127894930289289,1
"TSPAN14","Q8NG11","0.814565881223926","707.627763181005","704.322423990886",0.920316709884091,1
"PLSCR3","Q9NRY6","0.269154963616889","1473.71187948203","1492.52439667875",0.528889247755113,1
"KCNIP3","Q9Y2W7","0.179754432953685","337.64204878745","328.128812599504",0.434188914714094,1
"TMED5","Q9Y3A6","0.00335406059031696","1972.76962256633","1883.81312171127",0.0666886245616711,1
"C12orf45","Q8N5I9","0.223436190525377","974.329032175296","943.176624933223",0.485250248128209,1
"MYCBP","Q99417","0.805231111634698","1004.12009040562","1001.89552558608",0.916301771894531,1
"MPDU1","O75352","0.0360050651257702","1020.14523031153","1231.25140222795",0.204938920970723,1
"GLE1","Q53GS7","0.0689782662364359","280.026027863346","288.688116795944",0.27944250587471,1
"P4HTM","Q9NXG6","0.0302812722412595","493.635934771489","469.905530270004",0.190741718664877,1
"ZFP91","Q96JP5","0.0047121397467871","328.898766031689","370.92294923343",0.0781086284127807,1
"CD274","Q9NZQ7","0.0519308002335036","578.849651263609","606.300506396439",0.242840977273846,1
"SUDS3","Q9H7L9","0.0793262507065039","346.427840193022","371.771723784218",0.299999902545906,1
"NSUN4","Q96CB9","0.942951419135123","1124.65094454464","1123.0494937695",0.976749066306733,1
"CCDC149","Q6ZUS6","0.550859972781903","356.721748617693","353.950631029142",0.771694554048446,1
"MRPL42","Q9Y6G3","0.215131554782651","761.657276654666","747.296892769201",0.475374431465469,1
"HAGHL","Q6PII5","0.602829088956643","1513.31675099547","1497.81216503009",0.805765737445639,1
"PEX16","Q9Y5Y5","0.255145658584408","921.408845878268","903.030717298987",0.516072680301261,1
"MRPS12","O15235","0.539101749130164","2265.83287587809","2244.09943488125",0.762232250184882,1
"SDC2","P34741","0.00035620555993665","1702.19450412286","1871.94194560745",0.0196013397559506,1
"PLEKHD1","A6NEE1","0.120155111380711","335.698709198115","349.540300628353",0.360528578385267,1
"HDAC8","Q9BY41","0.289564456852211","411.029975580959","420.286632038822",0.5530815609492,1
"TBC1D20","Q96BZ9","0.0106982542768066","442.153913795288","457.413544032522",0.114886037652468,1
"DNASE2","O00115","0.565465854036364","2744.81735390172","2771.65670043865",0.781086385991178,1
"SNRNP27","Q8WVK2","0.72757451718996","505.023435596475","511.247432251683",0.880172811268534,1
"NOL6","Q9H6R4","0.530213336497118","359.130471880107","369.779469380927",0.757221479130184,1
"NUDT1","P36639","0.288768099336273","698.846061519894","683.484009287873",0.552072068673007,1
"HTD2","P86397","0.350062428065939","862.343146696162","846.468341497043",0.607200403016969,1
"CPN2","P22792","0.537265740944601","337.613520729938","349.130043316048",0.761374898788087,1
"LXN","Q9BS40","0.273791934923642","1381.79633666545","1328.89097213124",0.534286869954272,1
"KCNIP1","Q9NZI2","0.398697055819876","667.969639017103","694.43185602157",0.648620552389571,1
"TMEM119","Q4V9L6","0.74147970950213","756.287810677405","751.339132837225",0.887398748940094,1
"TAFA2","Q8N3H0","0.00751199124302655","628.891658699987","657.058176285855",0.0986532765932932,1
"GYPC","P04921","0.0992606779186088","190.08461726739","205.235838102837",0.331746337577421,1
"TMEM209","Q96SK2","0.687843970371913","438.920510971791","446.815799640194",0.857365536929401,1
"POLG2","Q9UHN1","0.968050861988257","395.089770087127","394.049629969316",0.986928834341304,1
"MED15","Q96RN5","0.0688964943533669","301.485517001535","290.575622770606",0.27944250587471,1
"TRIM65","Q6PJ69","0.951814074368052","379.676741956737","376.27987439972",0.981226677141437,1
"PRDM8","Q9NQV8","0.126562762967487","349.777819876259","366.587246560482",0.368363582563966,1
"RWDD1","Q9H446","0.771542830220015","4693.60520702944","4689.99834482965",0.901080302375699,1
"SURF6","O75683","0.549666930978847","512.799266088378","505.027525482898",0.77069933873875,1
"METTL7B","Q6UX53","0.134367187519852","1677.06884503472","1747.11637503944",0.379864400607859,1
"SETD1A","O15047","0.210292496772592","195.915401227257","204.217989012354",0.46978274076236,1
"MORF4L2","Q15014","0.0295295196316329","688.691529020761","759.600230692986",0.188979251762145,1
"CYBC1","Q9BQA9","0.0541173507040587","2550.12161086423","2473.2431763481",0.248164893428119,1
"TMC6","Q7Z403","0.313602925320712","233.944874295763","249.632855008549",0.575368222224946,1
"PGPEP1","Q9NXJ5","0.18648899911319","643.553749306014","662.35190660391",0.442253426121538,1
"FAM163B","P0C2L3","0.601632117600482","399.988499126034","409.824017753683",0.804578703907268,1
"MRPL43","Q8N983","0.21852466416391","2221.31481826886","2163.49685881376",0.479067232109758,1
"DUSP12","Q9UNI6","0.0786793528151256","687.666234766226","740.946995888308",0.298958453777518,1
"CRELD2","Q6UXH1","0.00643866770001644","1052.02088445537","990.533831399813",0.0906518007350062,1
"ACP6","Q9NPH0","0.179587790304333","578.436590326298","605.739488708644",0.433920529820055,1
"TP53I11","O14683","0.0456162963691964","1740.76852206442","1584.78997809194",0.22981672458343,1
"CTNNBIP1","Q9NSA3","0.0540248057682204","977.767633648655","1011.08497144456",0.248077520783305,1
"TMEM175","Q9BSA9","0.604806998188925","190.492900804184","192.390839701649",0.806405180674678,1
"NGRN","Q9NPE2","0.817869272580275","369.545173345815","367.67188492054",0.921508974317341,1
"MRPL55","Q7Z7F7","0.111772657621657","1043.08896064775","977.269201262409",0.349102315126311,1
"NAB2","Q15742","0.259957007307891","511.44973285745","525.740265350351",0.520580229396171,1
"PPCDC","Q96CD2","0.189058031139152","269.986395401308","278.259716597904",0.445372160181288,1
"CEBPZ","Q03701","0.49653800268633","339.358643862074","334.256198585685",0.732618571184098,1
"SLC37A4","O43826","0.341403578710478","800.16726851994","808.373599310897",0.600839541451278,1
"FADD","Q13158","0.524607120272393","218.258263099141","219.849090940843",0.753267188130922,1
"UCK1","Q9HA47","0.0381012567850744","1105.90808116077","1137.84524670559",0.209811994727675,1
"PLAAT3","P53816","0.346572709005045","1512.106560492","1441.64568257263",0.604856197490148,1
"CASC3","O15234","0.979916674798371","719.139438771108","726.658840873013",0.991477350967068,1
"UBE2B","P63146","0.108574039941365","618.228719681","637.092050516424",0.344204809780726,1
"ITFG2","Q969R8","0.139678147979417","415.170743688745","429.397698074881",0.38670982682412,1
"RPL7L1","Q6DKI1","0.390890084185433","841.081612707719","855.286284078128",0.642628890768982,1
"FRZB","Q92765","0.447768454428529","1066.71533410479","1100.0583606732",0.690066239034389,1
"GIMAP5","Q96F15","0.221957113418436","345.994198294204","333.979635116896",0.48378602071176,1
"USF2","Q15853","0.603342715179298","755.660748822829","771.730844044938",0.806038635050613,1
"FADS2","O95864","0.023879013249493","1066.59663807898","974.926327852944",0.168951425647735,1
"MCOLN1","Q9GZU1","0.243392006858955","354.688062697456","361.99830130713",0.508520091335795,1
"RCBTB1","Q8NDN9","0.578672583635181","447.983001269383","450.381441221815",0.789962887583037,1
"DNAJC27","Q9NZQ0","0.164439134268612","456.94230409499","470.364032710991",0.416387148157136,1
"GLRB","P48167","0.0630681317088357","586.269376577851","604.323189719071",0.267845084624551,1
"SELENOS","Q9BQE4","0.187398346117028","370.017277875678","378.756288878454",0.443447449832466,1
"SNRPC","P09234","0.889716459065752","2925.02287193675","2942.3734221783",0.955560764356261,1
"NHLRC3","Q5JS37","0.0736843902815643","555.985056029663","540.32553126362",0.289622648722406,1
"PHACTR4","Q8IZ21","0.0949798225013809","305.626092325134","317.997055226895",0.325514181151662,1
"PPP1R14B","Q96C90","0.0120087793893563","501.806076493916","533.172048682968",0.1213927582774,1
"BST2","Q10589","0.0488467654399871","1543.61099902793","1446.42309781351",0.236539450150151,1
"PHF20L1","A8MW92","0.804757591436286","1033.07417964043","1026.99414107164",0.916301771894531,1
"ASDURF","L0R819","0.932087650903832","1196.39043542498","1203.64980189372",0.971111053888339,1
"SCD","O00767","0.0238919023983551","1176.9728073787","1288.14430675952",0.168951425647735,1
"ARL5A","Q9Y689","0.232588886440493","694.362339416238","682.316462611219",0.496205089031886,1
"UPF3A","Q9H1J1","0.00242855382693431","355.67362030934","386.389952103823",0.0559785239046156,1
"TMEM259","Q4ZIN3","0.260387254507466","382.420073248558","400.119943766796",0.520907835822156,1
"FKBP1B","P68106","0.201969713333794","2126.46052601431","2211.94816634971",0.458776552322752,1
"SLC38A3","Q99624","0.004404224013796","1458.54573833769","1536.64353220473",0.0748143618343521,1
"FAXC","Q5TGI0","0.0626434691017542","517.68011113991","613.173476557195",0.267338103528731,1
"ASF1A","Q9Y294","0.604262930356168","431.459830177151","438.831903089859",0.806405180674678,1
"ROMO1","P60602","0.593046294237126","1427.56541181876","1408.29056546328",0.799389985021373,1
"RBM3","P98179","0.0291987316485023","2493.70056906378","2183.83393290001",0.187981720532244,1
"CCPG1","Q9ULG6","0.161747967886805","215.226105273205","224.716534345507",0.413173789168844,1
"SLC35F1","Q5T1Q4","0.303559610542436","306.178173045818","314.612668060529",0.566113316653603,1
"SYVN1","Q86TM6","0.0353467470374163","2637.43441774054","2530.34741501862",0.203726404511322,1
"SCARA3","Q6AZY7","0.0987706788487746","335.723194344889","307.396670293168",0.331526668610105,1
"C1orf122","Q6ZSJ8","0.402339506082904","728.19174211207","720.567836320335",0.651581533788977,1
"GLRX2","Q9NS18","0.546352371583549","866.68094855542","879.777856902326",0.76797939045761,1
"KCNK1","O00180","0.2805567457355","206.511532713429","212.459060318099",0.541223268198005,1
"IDUA","P35475","0.190030270889862","631.309676649239","651.912020984984",0.446451153557842,1
"NFYC","Q13952","0.544924023917457","1041.54907672033","1059.97952530604",0.766799265782642,1
"N6AMT1","Q9Y5N5","0.631171132234703","599.053608513545","597.212738210001",0.822269294311765,1
"STUM","Q69YW2","0.0252778803624109","3200.75672031965","3017.5092807811",0.174443610456426,1
"TXNIP","Q9H3M7","0.264030897561488","439.512632595743","417.526134955495",0.524704332030892,1
"TOR1B","O14657","0.306021108949719","400.490643138958","406.495919428204",0.568047253170679,1
"RPL36A","P83881","0.000629202018175262","5430.23899503677","5168.4075690713",0.0268041458395998,1
"TREX1","Q9NSU2","0.296925498753387","1134.25348970527","1164.45515182479",0.560344551022211,1
"PSMB10","P40306","0.292142481995734","1132.69848302079","1154.92130079687",0.55556129333528,1
"DNLZ","Q5SXM8","0.697374483181774","489.079124325588","484.916447254447",0.861609693780986,1
"MRPS21","P82921","0.416935819364215","403.914441645626","424.517296316096",0.664884998471832,1
"RPUSD4","Q96CM3","0.616391422905195","440.796321182604","435.011663520976",0.812908452081214,1
"ARHGAP22","Q7Z5H3","0.178112425899582","368.611992063563","384.1334247821",0.433649213893106,1
"PPBP","P02775","0.650777458087653","1384.4420679331","1335.72310657848",0.833574105004506,1
"ZNF385A","Q96PM9","0.631305817373604","472.382703039269","468.070912329691",0.822307660769685,1
"KIAA1143","Q96AT1","0.74922250119425","1038.15093838001","1046.09212392074",0.889942826425221,1
"S100A12","P80511","0.19348925939437","1327.39470431839","1800.51967236063",0.450782669322483,1
"MSMO1","Q15800","0.0078028923157692","1654.34008361462","1551.16658535726",0.0999011116290552,1
"ZMAT2","Q96NC0","0.607904057260469","1936.91635007061","1963.22367475402",0.80778647632671,1
"TMEM67","Q5HYA8","0.929558953115182","311.505205950492","310.641454993237",0.969381243779799,1
"GTF3C2","Q8WUA4","0.45087851341871","279.659205797462","284.951116359402",0.692990697060149,1
"DCP1B","Q8IZD4","0.188149155703626","460.290452454632","472.277382656273",0.444168429809104,1
"ISY1","Q9ULR0","0.181236489578479","392.380147607367","404.602343747926",0.435346427779353,1
"KXD1","Q9BQD3","0.950062058518522","528.829631890068","530.0510523317",0.980755313713385,1
"TMEM38A","Q9H6F2","0.0408537828816379","1439.86836915259","1393.78931461919",0.218352571434418,1
"XK","P51811","0.84391530390695","1742.02272203657","1744.94968650945",0.93470647551083,1
"HS6ST1","O60243","0.800614549411004","407.566175334499","409.87563367582",0.91595931026319,1
"DDX25","Q9UHL0","0.296973450556988","596.155853482046","641.770826309845",0.560344551022211,1
"IFI35","P80217","0.223979071239035","340.477908216989","329.890748927186",0.486012814922107,1
"TRIP10","Q15642","0.461068942824717","475.33311162385","652.814221389041",0.702242459596889,1
"MTFP1","Q9UDX5","0.259458467318052","928.188229754005","902.764925219417",0.520356215897961,1
"ARHGAP27","Q6ZUM4","0.128955746473208","399.652310668245","507.400190084614",0.372793267828948,1
"CHCHD5","Q9BSY4","0.45783736302167","354.876497335814","361.90121835417",0.698871119427271,1
"PEX7","O00628","0.142880584330097","296.430349687024","289.059663212814",0.39051027840342,1
"COX7A1","P24310","0.905917260837526","4015.52600067586","4016.71201332836",0.961798570133754,1
"SLC35F6","Q8N357","0.945025736446972","1472.47392894952","1481.62109593724",0.977668921360026,1
"CD46","P15529","0.672168327377029","4965.11267251241","4917.16649448801",0.847792945538318,1
"POLR1D","P0DPB6","0.0518003899142962","610.801738825604","588.021529434626",0.242666814622488,1
"KHK","P50053","0.0838995732912448","1191.8826435171","1265.01063437291",0.308223444145645,1
"NFKBIB","Q15653","0.00150585105955608","736.634378366694","702.442727887194",0.0434196316581963,1
"YPEL5","P62699","0.373098303432259","499.411567921398","505.126246950327",0.628858960961965,1
"CDIPT","O14735","0.18112925256312","4356.9897159728","4259.21525343122",0.435345722383915,1
