"Symbol","Uniprot","p_mesor","p_wilcox","p_ttest","mesor_CTL","mesor_AD","BHQ","Bonf","BHQ_wilcox","BHQ_ttest"
"OGFR","Q9NZT2","0.695301968121401","0.450231173562382","0.605765191432852","4619.11880314531","4606.11289031555",0.859666072610859,1,0.693796999507885,0.815004988198244
"HSPA12B","Q96MM6","0.49627327952013","0.297700124528503","0.493349623631022","5252.31410838138","5219.44034024032",0.737137910067377,1,0.562706524689338,0.742352004439208
"AKAP10","O43572","0.38056314318634","0.42922572325041","0.421923555324818","8905.48691992473","8951.97244810839",0.643326435384524,1,0.680318418149838,0.688593268161252
"ZDHHC5","Q9C0B5","0.0342070876206272","0.0140020159534557","0.0392451305308034","9513.32793268574","9389.80176265316",0.181956557295835,1,0.108543405416967,0.207484066283963
"RANBP9","Q96S59","0.586457558829473","0.521376795808365","0.565863150966537","5675.72130615282","5653.68872108528",0.797849962847161,1,0.748628864837663,0.793048941586286
"STAT5B","P51692","0.486781511589488","0.643677811151852","0.467252709123607","6659.07160878402","6628.01241790342",0.730499468323461,1,0.833145339794695,0.725279241414478
"PRPF6","O94906","0.864740262150625","0.973642532773863","0.889264542930814","8286.73633424175","8297.22406853594",0.944781936303829,1,0.989566789196563,0.956793631779341
"RHOC","P08134","0.0809269517526805","0.0347914577561865","0.0705935850201761","4729.51479081637","4884.34605810265",0.285620235318629,1,0.178737969038028,0.279725290744247
"SNX30","Q5VWJ9","0.0600026182088323","0.0635754003509222","0.0592067219839558","17410.5888874461","17173.8243825133",0.241059361791165,1,0.247284450972985,0.255016757990279
"TGFBRAP1","Q8WUH2","0.0769548646491684","0.143649532434725","0.0912978923255031","14398.0778303581","14276.1801150835",0.279457657722823,1,0.381131035319649,0.32164189839111
"HMGCS1","Q01581","9.1368962967467e-05","0.000243800722454636","0.000169573128106334","17875.7217665519","16137.6819847861",0.00557229388993814,0.713957076627787,0.0109382648616928,0.0108610198608434
"EIF2AK2","P19525","0.882096015865392","0.652475650688965","0.872265433652463","17888.0746982437","17862.5912366316",0.952279444033835,1,0.838590735145516,0.952204819580937
"SNX17","Q15036","0.000226863978104139","0.000181596092624717","0.000363490953054152","6727.95207240964","6891.79952168827",0.00965394667732129,1,0.00990223197937903,0.0163236684319836
"CDH10","Q9Y6N8","0.0347274994103084","0.015499164881311","0.0415176095032884","13053.8795342251","12760.8493347172",0.183724225045464,1,0.114363054185613,0.214420753905285
"OCIAD1","Q9NX40","0.994963478599026","1","0.967409312752038","18090.8846826695","18090.0218462646",0.998237688887274,1,1,0.986112439390079
"DENND1A","Q8TEH3","0.649307575615034","0.69988999803752","0.615425119813542","8977.96350674133","8949.24881134678",0.831343502516119,1,0.865612605993223,0.820776904970646
"ERAP1","Q9NZ08","0.0674168543681029","0.0241145451310037","0.0781661110422772","9376.39477534538","8989.27473621274",0.257490354751369,1,0.14779581521627,0.296297118883732
"STK38L","Q9Y2H1","0.303744156584471","0.198401097783037","0.306568536117523","14187.9472795324","14321.2865689136",0.572002876120205,1,0.452499444550879,0.589584525740777
"NECAB2","Q7Z6G3","0.0365312299474219","0.0513972692220381","0.0302616991798954","15336.5075809803","14680.8749383968",0.188046792364397,1,0.219583521979774,0.179411925183386
"API5","Q9BZZ5","0.608337165560229","0.592814648510206","0.608927030440328","14067.3600184249","14116.8546509904",0.811269443848896,1,0.799077740807098,0.817215267181814
"OSBPL2","Q9H1P3","0.87433935967936","0.739247974565794","0.841636761612363","7943.63089586532","7937.03086231041",0.948637566861222,1,0.886507623274573,0.938142133693754
"KPNA1","P52294","0.250530256946006","0.336746725825855","0.276245694121103","6325.03694948746","6373.21846189191",0.516801327290415,1,0.599803719079834,0.558350712328582
"KPNA3","O00505","0.599394453137448","0.297700124528503","0.691376659082148","14986.2717014933","14904.6426623299",0.805861709706817,1,0.562706524689338,0.861568351477432
"GNB5","O14775","0.0213963023796606","0.0450230977812787","0.0318161423787234","31902.9487621267","31266.7599460805",0.137041562946449,1,0.205256993035538,0.184808112490727
"LZTS3","O60299","0.0281172058250869","0.0330311430024911","0.0335130805307195","11618.0711232902","11371.3557222017",0.161431187595319,1,0.174631496225619,0.190313380281281
"CNN3","Q15417","0.64087031011678","0.817096213438977","0.755015558961863","16869.2318744129","16692.7883378767",0.826317624496615,1,0.919071514583585,0.897837707765637
"ENDOD1","O94919","0.971852960253021","0.953160690383263","0.996739465419469","15486.3264404768","15479.4083896889",0.987801275679458,1,0.98062216355537,0.998211986528679
"GPX1","P07203","0.668335855865696","0.282087413879744","0.667157257240329","26411.5342993643","26558.0428978088",0.842726541509529,1,0.548141341932487,0.844784768769394
"DNAJB1","P25685","0.148632779202231","0.0671495683791276","0.147898025272656","30369.3266521247","30821.8452960903",0.400237694075138,1,0.25483571020617,0.409578258539785
"LPP","Q93052","0.560646747832731","0.762456449036913","0.562683846271627","5495.07026846352","5441.65630504888",0.781325786974311,1,0.897288530804583,0.790604945787316
"AUH","Q13825","0.43866299696318","0.28815346042768","0.480271621299662","41095.6034086135","40774.122842728",0.691139371560352,1,0.554041703809225,0.734308761847855
"OSBP2","Q969R2","0.727624539538211","0.80476147816131","0.698341465887782","4721.44071630764","4734.38486845701",0.878844606086455,1,0.913481433810645,0.865478225923415
"MARK4","Q96L34","0.283551045648124","0.469548913386739","0.291307669688271","7353.96739186727","7300.41229567377",0.552122569323309,1,0.708175103108276,0.574399377003433
"ROBO1","Q9Y6N7","0.449487228250711","0.578508407546658","0.524751324691326","4802.30891449665","4774.19274253874",0.699188152439534,1,0.789049519387255,0.765146522045975
"MTR","Q99707","0.102771456568037","0.142313640807125","0.0969656360472973","3163.71632610701","3072.32808643271",0.32551747188386,1,0.379405932878497,0.330491623082406
"SPIRE1","Q08AE8","0.00228434829769009","0.00836188717354186","0.00382965599439083","9762.91489816207","9939.14243342129",0.0379785055279795,1,0.0799820479875312,0.0564252009313163
"FNBP1","Q96RU3","0.427710335461304","0.2309119330433","0.463213194899805","10534.5400299288","10454.0154617735",0.682624297650047,1,0.492049589528319,0.723620132936241
"COX5A","P20674","0.643325553595669","0.246515576544881","0.693123391376274","52645.3679783923","52304.7213325247",0.828026004908015,1,0.508788355816614,0.862156348330819
"POTEF","A5A3E0","0.92181903264475","0.403168850009414","0.897292558484256","373.488292956639","375.803223882541",0.969199935560559,1,0.657861249645649,0.96023342094269
"SNX6","Q9UNH7","0.854755319597598","0.905513063468467","0.848315176482081","21313.928431334","21286.0537626464",0.940993839305649,1,0.961761462273019,0.941046960396221
"CLINT1","Q14677","0.562138540389651","0.663985363583616","0.623858861644349","17597.7864165688","17535.7287369081",0.782031490305035,1,0.845977764722383,0.825178288504473
"GGT7","Q9UJ14","0.579795364362746","0.152919624473013","0.639293148064908","12463.9868346467","12519.7450658707",0.794655485655973,1,0.394100905551492,0.83157897162232
"MRVI1","Q9Y6F6","0.233515585047224","0.0929271253553041","0.194353094131175","8176.62734786664","8373.85611939116",0.498141081506691,1,0.304330493514814,0.469654956048452
"LRIG1","Q96JA1","0.847374654964721","0.930764130682525","0.839763725751038","4798.51933830929","4785.47614508082",0.938404982127881,1,0.972454996276675,0.937900420689937
"PPM1F","P49593","0.319636853814018","0.378278898367082","0.329187544347465","9310.85150325963","9243.60861699038",0.587578877641303,1,0.636355503087272,0.608402994434428
"RANBP3","Q9H6Z4","0.00403277109111496","0.00332814597864612","0.0069319199951135","6574.70565764587","6703.91343589502",0.0535919614047148,1,0.0456100512028954,0.079268721126114
"RNF123","Q5XPI4","0.259460406543453","0.369076872377658","0.312616383234652","7484.62396731005","7430.76195968397",0.526877239275089,1,0.628041524555536,0.59405630403051
"EIF3I","Q13347","0.258848675330609","0.250529336025437","0.302487828765746","11714.2640419226","11784.1701554703",0.52631133428896,1,0.514355289464731,0.585056137010853
"TPPP3","Q9BW30","0.251540405744329","0.207076184935981","0.254387261403853","46358.4243006273","44864.1421626906",0.517655183167286,1,0.464702271421527,0.534668497426732
"PRPF19","Q9UMS4","0.0650438589127899","0.0282272290656586","0.0709109925264742","20587.6654197409","20082.8966618455",0.2531139011676,1,0.162092119672494,0.280130685339671
"DSP","P15924","0.00889525633165065","0.0376461031457576","0.000198856849443425","1501.61543142162","1224.98463282715",0.0828456888861957,1,0.185606321200725,0.0119611979266128
"SNCB","Q16143","0.123674588846339","0.144995020525928","0.146645047708815","28111.8342371498","29065.662729171",0.359655093876179,1,0.382767260266757,0.40866062867214
"CLCN6","P51797","0.437993817386356","0.263365524883674","0.430548486645857","6114.8728815759","6151.07224700473",0.69067605905587,1,0.529577511950857,0.696832202703133
"PRKAA2","P54646","0.413565561065207","0.208843746699087","0.449307080805879","5782.48339125822","5825.19385568602",0.670735013317461,1,0.46652516772632,0.71104728559817
"STK32C","Q86UX6","0.894661041498988","0.923957834187872","0.92003544117135","16977.4523841676","16999.9425965119",0.958129049288515,1,0.969466299106258,0.969421394195773
"GRSF1","Q12849","0.178782086194796","0.0943641299795353","0.162796141174633","7715.64342911613","7633.43251429538",0.439535075781902,1,0.307875286705674,0.433260299611473
"GC","P02774","0.685951588183154","0.679156588170992","0.661599813507735","11825.5023067155","12014.8667923242",0.85336854969177,1,0.853753149930523,0.842657184669447
"GEMIN5","Q8TEQ6","0.624020060084613","0.520582167129283","0.692252666047737","5025.80755178429","5008.29930298109",0.819511386470784,1,0.747625262626028,0.86203383784813
"STRBP","Q96SI9","0.502619534978894","0.450965738798537","0.474374287448828","7119.18538289187","7164.74434382523",0.740958407496818,1,0.69408041815477,0.730739810911888
"USP19","O94966","0.901536777253982","0.827568927560145","0.932733721671482","4058.69420414775","4054.76702639378",0.961458765860873,1,0.924067390676618,0.975305756786729
"COPS6","Q7L5N1","0.568377845404488","0.795306008044369","0.512347285178459","16953.8530941504","16900.5906102091",0.786628495216201,1,0.910285798573121,0.757804597082052
"GMFB","P60983","0.985666162706756","0.464303363662631","0.997244549998063","21952.8122165776","21948.4905055938",0.994447436461019,1,0.70461574745772,0.998522413337374
"INPP4B","O15327","0.19309901706931","0.0437240808039255","0.225812093948138","4350.84705813325","4391.44031968949",0.457420050505515,1,0.201356079966406,0.505208731215076
"RGN","Q15493","0.360456585425774","0.147372825752512","0.364013936966638","16422.4148959253","16071.840306376",0.623143309406416,1,0.386433308869171,0.639192113136474
"AP3M1","Q9Y2T2","0.928388870985505","0.984871442973791","0.920168733139243","15156.5810243048","15144.8285534736",0.972052194756112,1,0.994779981123016,0.969421394195773
"NAXE","Q8NCW5","0.0107636611546432","0.0140977009947281","0.0105167177868271","20589.3757130564","21185.0204667243",0.0929361859252839,1,0.108853197206329,0.0993683588709395
"CAMK1","Q14012","0.0363190905612784","0.0710787960641956","0.0556092899395795","5839.88690116248","5713.20656926875",0.187572619726259,1,0.262356973285604,0.24753762919222
"SMARCA4","P51532","0.0259374641887612","0.0250460922131644","0.0246932796409489","849.933049499862","873.566904749958",0.154714003947313,1,0.151508353929445,0.159307292481722
"NPTX1","Q15818","0.0152388229261856","0.00937853081037183","0.0293829353511424","28217.8149687822","29315.8584056368",0.113839543351065,1,0.0848192589725063,0.176207411230872
"TSC22D1","Q15714","0.438706332600377","0.0739992431084072","0.446867308376304","14829.1512633999","14945.0615529073",0.691139371560352,1,0.26869427771798,0.709431358726623
"NCEH1","Q6PIU2","0.618062905008994","0.408107487626397","0.645919181917518","31235.3171472757","31383.8907721699",0.815525758145944,1,0.66312162784626,0.833909776109061
"ELMO1","Q92556","0.205903470775735","0.102331486260031","0.227678713917744","13488.1235824578","13182.445030189",0.469349393419368,1,0.320488269994342,0.50714979206193
"ROGDI","Q9GZN7","0.718780802238639","0.806656052170709","0.661506773931022","22965.65982482","22907.8902007819",0.873763719460598,1,0.91456912241177,0.842657184669447
"HDAC4","P56524","0.00211950846681462","0.00321188729177013","0.00535823687303591","6137.19482922999","6275.48387204146",0.0366412370789589,1,0.0444206854829943,0.0684138283102984
"HOOK1","Q9UJC3","0.711417981469326","0.815195528489939","0.733698705499439","5737.55436562997","5719.07208095682",0.869048272638047,1,0.917461883857178,0.88460448769829
"SYT5","O00445","0.697855658468127","0.752216991561406","0.733320960281208","8140.66936532905","8178.53761177984",0.860751288111986,1,0.892201513670435,0.884285491302062
"ABCA5","Q8WWZ7","0.139950890166817","0.131967540748096","0.147737527191007","7725.15748956697","7599.51435910783",0.386953577106393,1,0.366082864039268,0.409578258539785
"FMR1","Q06787","0.675776463266583","0.477099055490802","0.613615887709801","8163.30496354882","8188.49524091597",0.847413037307055,1,0.714870952944416,0.819342882188036
"IGHG2","P01859","0.492922463551699","0.263365524883674","0.475879498297775","12153.2264502222","12734.1483459042",0.73449582955625,1,0.529577511950857,0.731729825023807
"COL1A1","P02452","0.00841274487335825","0.0239614511492516","0.000162578937502927","21912.3709549684","12018.0971794048",0.079778141311191,1,0.147432083299378,0.0105799729832967
"ADH5","P11766","0.0603129644399816","0.032037562060336","0.071499792552301","43077.2509406394","44045.5769758904",0.241808878467941,1,0.171819842099839,0.281078615319357
"SLC7A14","Q8TBB6","0.0568416837998762","0.0328303431690794","0.0868275673233007","10834.9205049194","11117.6258474746",0.233523090016947,1,0.174078860571747,0.312710847364984
"PSD2","Q9BQI7","0.0120054456737606","0.0169088457322069","0.0143885396333096","13765.4302164466","14139.6975104043",0.0991947823619901,1,0.120005195777897,0.118583918001763
"ETF1","P62495","0.639403443052407","0.346060840856636","0.612698732029472","16462.15649202","16525.7913135099",0.825883891925545,1,0.607940514940142,0.818778931310654
"ERBB4","Q15303","0.15173684955515","0.258693190997104","0.142505503535074","7558.54253746548","7662.35727274495",0.404942534980855,1,0.524773778414167,0.402289741554577
"SHMT2","P34897","0.028003492503817","0.0639255939295404","0.0234899059361548","13224.1078928464","12738.3725641278",0.161199280001544,1,0.247284450972985,0.154503472209692
"NLRX1","Q86UT6","0.0953083352413776","0.132281785076536","0.0886851007472073","3658.73484783133","3610.31421199152",0.31184260522063,1,0.366418886983454,0.316581086620847
"GABRB2","P47870","0.55042429382475","0.717188791003415","0.569130248756744","20283.8211840651","20168.1378045164",0.776740391181826,1,0.875642689515732,0.794424591486964
"SEZ6L2","Q6UXD5","0.0456772515074984","0.0583471115833075","0.0654768921336682","6947.23280114127","7046.10917233885",0.209055123211858,1,0.237213491109243,0.268434645924703
